id,event_type,event_cause,address,latitude,longitude,junction,zone,corridor,start_datetime,end_datetime,requires_road_closure,priority,direction,status,description,veh_type,police_station,closed_datetime,resolved_datetime,resolved_at_address,resolved_at_latitude,resolved_at_longitude,created_by_id,duration_min,start_hour
FKID005733,unplanned,vehicle_breakdown,"Outer Ring Road, Sharadamba Nagar, Jalahalli Village, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",13.0410108,77.5451817,unknown,North Zone 2,ORR North 2,2024-01-17 14:04:22.544000+00:00,,False,High,unknown,closed,Diesel empty,heavy_vehicle,Jalahalli,2024-01-17 14:29:49.690384+00:00,,,,,FKUSR00521,25.5,14.0
FKID005735,unplanned,vehicle_breakdown,"7th Main Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",13.0416267,77.548411,unknown,North Zone 2,ORR North 2,2024-01-17 18:33:25.191000+00:00,,False,High,unknown,closed,Starting problem,heavy_vehicle,Jalahalli,2024-01-17 19:52:14.716689+00:00,,,,,FKUSR00521,78.8,18.0
FKID005736,unplanned,others,"Panathur Main Road, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",12.9355263,77.705808,unknown,East Zone 1,Non-corridor,2024-01-17 19:05:22.776000+00:00,,False,Low,unknown,active,[LOCATION] white taping. Slow moving traffic sir.,unknown,HAL Old Airport,,,,,,FKUSR00435,,19.0
FKID005737,unplanned,construction,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",13.0485257,77.6454283,unknown,East Zone 2,Non-corridor,2024-01-17 19:29:37.283000+00:00,,False,Low,unknown,closed,"ಸರ್, ನಮಸ್ತೆ ಗುಡ್ ಮಾರ್ನಿಂಗ್ ಹೆಣ್ಣೂರು ಬಾಗಲೂರು ಮುಖ್ಯ ರಸ್ತೆಯಲ್ಲಿ ವೈಟ್ ಟಾಪಿಂಗ್ ಕಾಮಗಾರಿಯು ಪ್ರಗತಿಯಲ್ಲಿ ಇರುವುದರಿಂದ ಗೆದ್ದಲಹಳ್ಳಿ ರೈಲ್ವೆ ಬ್ರಿಡ್ಜ್ ಇಂದ [PERSON] ಕಡೆಗೆ ವಾಹನಗಳ ಸಂಚಾರವು ನಿದಾನಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತಿದೆ ಸರ್",unknown,Hennuru,2024-01-18 00:25:12.644854+00:00,,,,,FKUSR00694,295.6,19.0
FKID005738,unplanned,vehicle_breakdown,"MBT Road, Kotturu, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",13.0000936,77.676386,unknown,East Zone 2,ORR East 2,2024-01-17 20:41:25.420000+00:00,,False,High,unknown,closed,ವೀಲ್ ಜಾಮ್ ಆಗಿದೆ ಸರ್,others,Banaswadi,2024-01-17 22:15:39.399877+00:00,,,,,FKUSR00488,94.2,20.0
FKID005739,unplanned,vehicle_breakdown,"Bangalore Neelamangla Toll Plaza, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",13.0570587,77.4713412,unknown,unknown,Non-corridor,2024-01-17 20:49:34.227000+00:00,,False,Low,unknown,closed,,ksrtc_bus,No Police Station,,,,,,FKUSR00507,,20.0
FKID005740,unplanned,vehicle_breakdown,"Bagaluru Main Road, Ganesh Garden Phase 3, Bagalur, Bengaluru, Karnataka. Pin-562149 (India)",13.1326203,77.6555123,unknown,unknown,Hennur Main Road,2024-01-17 20:37:29.319000+00:00,,False,High,unknown,closed,Vehicle breakdown between bagaluru and [LOCATION] road..,heavy_vehicle,Chikkajala,,,,,,FKUSR00956,,20.0
FKID005742,unplanned,vehicle_breakdown,"MBT Road, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",13.0320097,77.629945,unknown,North Zone 1,ORR North 1,2024-01-17 20:56:43.712000+00:00,,False,High,unknown,closed,Stating prabm,bmtc_bus,K.G. Halli,,,,,,FKUSR00300,,20.0
FKID005743,unplanned,vehicle_breakdown,"Mysore Road, Vishwapriya Vertical Garden, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",12.9386684,77.5222223,unknown,West Zone 1,Mysore Road,2024-01-17 21:45:55.040000+00:00,,False,High,unknown,closed,Due to starting problem,bmtc_bus,Byatarayanapura,2024-01-17 23:16:15.598691+00:00,,,,,FKUSR00955,90.3,21.0
FKID005744,unplanned,vehicle_breakdown,"80 Feet Ring Road, Shambhavi, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",13.0034423,77.5535189,Dr RajkumarRd-10thCrossRdJunc,West Zone 1,Non-corridor,2024-01-17 21:30:03.526000+00:00,,False,Low,unknown,closed,Starting problem,ksrtc_bus,Malleshwaram,,,,,,FKUSR00707,,21.0
FKID005745,unplanned,pot_holes,"38th Cross Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",12.9216972,77.5862024,unknown,South Zone 1,Non-corridor,2023-12-30 22:03:51.570000+00:00,,False,Low,unknown,closed,width 8 feet and depth 2 feet pot hole,unknown,Jayanagara,2024-01-18 04:26:06.855788+00:00,,,,,FKUSR01647,26302.3,22.0
FKID005747,unplanned,vehicle_breakdown,"1st Main Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",13.0245608,77.5855633,unknown,North Zone 2,Bellary Road 1,2024-01-18 06:13:53.767000+00:00,,False,High,unknown,closed,Towards city,truck,R.T. Nagar,2024-01-18 06:26:34.278288+00:00,,,,,FKUSR00080,12.7,6.0
FKID005748,unplanned,vehicle_breakdown,"Nagawara Main Road, Bilal Nagar, Pillanna Garden, Bengaluru, Karnataka. Pin-560045 (India)",13.0107903,77.6152936,unknown,North Zone 1,Non-corridor,2024-01-18 05:52:14.290000+00:00,,True,Low,unknown,closed,,bmtc_bus,K.G. Halli,,,,,,FKUSR00036,,5.0
FKID005751,unplanned,vehicle_breakdown,"Sankey Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",13.0000592,77.5839711,unknown,West Zone 2,Bellary Road 1,2024-01-18 08:44:29.924000+00:00,,False,High,unknown,closed,"Clutch problem sir, out going side, p [PERSON]",lcv,Sadashivanagar,,,,,,FKUSR00380,,8.0
FKID005752,unplanned,vehicle_breakdown,"Gunjurupalya Road, Sapthagiri Nirvana, Gunjur, Bengaluru, Karnataka. Pin-560087 (India)",12.9213061,77.7361817,unknown,East Zone 1,Non-corridor,2024-01-18 21:03:34.851000+00:00,,True,Low,unknown,closed,Tyre blast rmc mixture vehicle sir,heavy_vehicle,Whitefield,2024-01-18 21:08:08.758633+00:00,,,,,FKUSR00524,4.6,21.0
FKID005755,unplanned,vehicle_breakdown,"6th Main Road, Smt Ramakka Layout, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)",12.8958067,77.62599,unknown,South Zone 2,Non-corridor,2024-01-18 21:54:28.958000+00:00,,False,Low,unknown,closed,BMTC OFFROAD BEGUR ROAD TOWORDS BOMMANAHALLI NEAR HONGASADRA BUS STOP,bmtc_bus,Madiwala,,,,,,FKUSR01648,,21.0
FKID005756,unplanned,vehicle_breakdown,"Varthur Main Road, BMG Layout, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",12.9373548,77.745795,unknown,East Zone 1,Non-corridor,2024-01-19 03:05:40.147000+00:00,,False,Low,unknown,closed,Varthur ps towards varthur [PERSON],others,Whitefield,,,,,,FKUSR01015,,3.0
FKID005757,unplanned,vehicle_breakdown,"Whitefield Main Road, Happy Valley, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",12.9785369,77.751376,unknown,East Zone 1,Non-corridor,2024-01-19 03:02:35.764000+00:00,,False,Low,unknown,closed,Axelator cut,heavy_vehicle,Whitefield,,,,,,FKUSR00260,,3.0
FKID005758,unplanned,vehicle_breakdown,AMBEDKAR NAGARNAYANDALLI,12.947157,77.524644,MysoreRd-RingRdJunc(Nayandanahallii),West Zone 1,Non-corridor,,,False,,unknown,closed,[LOCATION] break down,heavy_vehicle,Byatarayanapura,2023-12-14 19:18:52.959934+00:00,,,,,FKUSR01649,,
FKID005759,unplanned,pot_holes,"Hosur Road, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",12.9198467,77.6210633,SilkBoardJunc,South Zone 2,Hosur Road,2023-12-16 02:10:34.199000+00:00,,False,High,unknown,active,2*2,unknown,Madiwala,,,,,,FKUSR00088,,2.0
FKID005760,unplanned,others,"Richmond Road, Monsignor Dsouza Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",12.9668967,77.610555,D'SouzaCircle,Central Zone 1,Non-corridor,2023-11-09 19:24:48.154000+00:00,,False,Low,unknown,closed,Off road in the road sailencer cutt,unknown,Ashok Nagar,2023-11-09 22:48:37.836256+00:00,,,,,FKUSR00961,203.8,19.0
FKID005761,unplanned,vehicle_breakdown,"Mission Road, Ashirwadam Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",12.9623447,77.5945534,BloodBankCircle,Central Zone 2,Non-corridor,2023-11-09 19:28:31.579000+00:00,,False,Low,unknown,closed,No problem..,bmtc_bus,Halasuru Gate,,,,,,FKUSR00444,,19.0
FKID005762,unplanned,accident,"Cubbon Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9819654,77.594477,PoliceTimmaiahCircle(GPO),Central Zone 2,CBD 2,2023-11-09 19:28:05.033000+00:00,,False,High,unknown,closed,Traffic slow movement,unknown,Cubbon Park,,,,,,FKUSR00689,,19.0
FKID005763,unplanned,pot_holes,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",12.9274491,77.6214064,KoramangalaWaterTankJunc,South Zone 2,IRR(Thanisandra road),2023-11-09 21:21:43.780000+00:00,,False,High,unknown,active,,unknown,Adugodi,,,,,,FKUSR00935,,21.0
FKID005764,unplanned,others,"Bharat Rathna Professor CN Rao Circle Underpass, CNR Rao Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",13.0139483,77.5658217,TataInstituteCircle,West Zone 2,Tumkur Road,2023-11-09 22:01:24.938000+00:00,,False,High,unknown,active,Lead damage,unknown,Malleshwaram,,,,,,FKUSR00816,,22.0
FKID005765,unplanned,others,"SP Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",12.9647158,77.5839903,TownhallJunction,Central Zone 2,Mysore Road,2023-11-09 22:10:51.914000+00:00,,False,High,unknown,closed,[PERSON] no problem sir,unknown,Halasuru Gate,2023-11-15 21:19:57.816633+00:00,,,,,FKUSR00071,8589.1,22.0
FKID005766,unplanned,vehicle_breakdown,"KH Road, BMTC Junction, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",12.9554704,77.5921748,BMTCJunction-K H Road,Central Zone 2,Non-corridor,2023-11-09 22:19:50.287000+00:00,,False,Low,unknown,closed,,bmtc_bus,Wilson Garden,,,,,,FKUSR00573,,22.0
FKID005767,unplanned,vehicle_breakdown,"KR Main Road, Professor P Shivshankar Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",12.9581237,77.5739029,Shivashankara circle,Central Zone 2,Non-corridor,2023-11-09 22:35:52.555000+00:00,,False,Low,unknown,closed,BMTC BUS offload  K R Road shivashankar junction towords Medical College junction one side vehicle moving Sir,bmtc_bus,V.V.Puram (C.Pet),2023-11-10 00:13:30.616095+00:00,,,,,FKUSR00058,97.6,22.0
FKID005768,unplanned,vehicle_breakdown,"Dr Rajkumar Puniya Bhoomi Road, New D Souza Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",12.9361824,77.5344466,PES-DevegowdaCircle,West Zone 1,ORR West 1,2023-11-10 00:20:36.040000+00:00,,False,High,unknown,closed,Traffic moment normal sir,bmtc_bus,Banashankari,,,,,,FKUSR00725,,0.0
FKID005769,unplanned,vehicle_breakdown,"Hesaraghatta Main Road, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",13.04547,77.5073579,HesaraghattaJunction,North Zone 2,Tumkur Road,2023-11-10 00:29:20.840000+00:00,,False,High,unknown,closed,Eicher vehicle offroad due to starting problem towards city at h cross,heavy_vehicle,Chikkabanavara,,,,,,FKUSR00099,,0.0
FKID005770,unplanned,vehicle_breakdown,"Mysore Road, Valmiki Nagar, Bengaluru, Karnataka. Pin-560026 (India)",12.9576503,77.55271,toll gate mysore road,Central Zone 2,Mysore Road,2023-11-10 00:31:14.562000+00:00,,False,High,unknown,closed,"Back wheel puncher near tollgate [LOCATION] out going side sir, traffic slowly moving sir...",lcv,Chamarajpet,2023-11-10 01:00:36.722165+00:00,,,,,FKUSR00055,29.4,0.0
FKID005771,unplanned,others,"Old Airport Road, Ganesha Mandira Circle, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",12.9591732,77.6571489,ISRO Junction-Airport rd,Central Zone 1,Old Airport Road,2023-11-10 00:56:37.499000+00:00,,False,High,unknown,closed,Vehicle moments slove,unknown,Jeevanbheemanagar,2023-11-15 22:40:17.267416+00:00,,,,,FKUSR00636,8503.7,0.0
FKID005772,unplanned,others,"Bharat Rathna Professor CN Rao Circle Underpass, CNR Rao Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",13.0141225,77.5660043,TataInstituteCircle,West Zone 2,Tumkur Road,2023-11-10 01:33:08.127000+00:00,,False,High,unknown,closed,Slow movement k 08 to yeshwantpur,unknown,Sadashivanagar,2023-11-18 02:52:23.032540+00:00,,,,,FKUSR00816,11599.2,1.0
FKID005773,unplanned,others,"CV Raman Road, CNR Rao Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",13.0141018,77.56591,TataInstituteCircle,West Zone 2,Tumkur Road,2023-11-10 01:34:33.186000+00:00,,False,High,unknown,closed,K 08 to maramm slow movement,unknown,Sadashivanagar,2023-11-18 02:52:20.793390+00:00,,,,,FKUSR00816,11597.8,1.0
FKID005774,unplanned,vehicle_breakdown,"14th Cross Road, Wilson Manor Apartment, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",12.9446873,77.5972817,WilsonGarden12thCrossJunc,Central Zone 2,Non-corridor,2023-11-10 01:42:30.011000+00:00,,False,Low,unknown,closed,,heavy_vehicle,Wilson Garden,,,,,,FKUSR00332,,1.0
FKID005775,unplanned,vehicle_breakdown,"Mysore Road, Iyannashetty Layout, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",12.9533519,77.5421555,SatteliteBusStandJunc,West Zone 2,Mysore Road,2023-11-10 03:13:04.389000+00:00,,False,High,unknown,closed,One side traffic slow moment,lcv,Byatarayanapura,2023-11-10 04:12:14.213518+00:00,,,,,FKUSR01650,59.2,3.0
FKID005776,unplanned,vehicle_breakdown,"Mysore Road, Hosaguddadahalli, New Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",12.9560112,77.5463879,SatteliteBusStandJunc,West Zone 2,Mysore Road,2023-11-10 19:40:53.937000+00:00,,False,High,unknown,closed,Wheel jam,private_bus,Byatarayanapura,,,,,,FKUSR00883,,19.0
FKID005777,unplanned,accident,"Seshadri Road, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9775236,77.5854059,K R Circle,Central Zone 2,Non-corridor,2023-11-10 03:14:19.546000+00:00,,False,Low,unknown,closed,ಟಾಟಾ ಎಸಿ ಆಟೋಗೆ ಈ ಕಾರು [LOCATION] ಟಚ್ಚಾಗಿದ್ದು ಕಾರು ಸ್ಟಾರ್ಟಿಂಗ್ ಪ್ರಾಬ್ಲಮ್ ಆಗಿರುತ್ತದೆ,unknown,Cubbon Park,,,,,,FKUSR00795,,3.0
FKID005778,unplanned,vehicle_breakdown,"Mumbai Bengaluru Highway, Sri Muneshwara Industrial Estate, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",13.0362686,77.5248329,PeenyaPoliceStation,West Zone 1,Tumkur Road,2023-11-10 03:21:00.257000+00:00,,False,High,unknown,closed,Peenya industries on flyover car off-road towards city traffic one side movement,private_car,Peenya,2023-11-10 03:39:12.056361+00:00,,,,,FKUSR00402,18.2,3.0
FKID005779,unplanned,vehicle_breakdown,"Mumbai Bengaluru Highway, Netaji Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",13.0414837,77.5167294,Chokasandra (Tumkur road),West Zone 1,Tumkur Road,2023-11-10 03:36:34.159000+00:00,,False,High,unknown,closed,Sm Circle on flyover LCV vehicle off-road towards city traffic one side movement,lcv,Peenya,2023-11-10 04:29:16.977588+00:00,,,,,FKUSR00402,52.7,3.0
FKID005780,unplanned,accident,"Bellary Road, Park View Layout, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",13.0658815,77.5931957,Batrayanapura(Amrutahalli)Junction,North Zone 1,Bellary Road 2,2023-11-10 05:34:31.666000+00:00,,False,High,unknown,closed,,unknown,Kodigehalli,,,,,,FKUSR00005,,5.0
FKID005781,unplanned,vehicle_breakdown,"3rd Main Road, Block 6, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",12.9317517,77.5797388,27th Cross Jayanagar(Ganapathi Temple),South Zone 1,Non-corridor,2023-11-10 06:05:28.736000+00:00,,False,Low,unknown,closed,[LOCATION] end towards 27th cross junction,truck,Jayanagara,2023-11-10 08:04:43.967899+00:00,,,,,FKUSR01651,119.3,6.0
FKID005782,unplanned,Debris,"Lalbagh Main Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",12.9557349,77.58582,UrvashiJunction,Central Zone 2,Non-corridor,2023-11-10 06:42:32.617000+00:00,,False,Low,unknown,closed,no,unknown,Wilson Garden,2023-11-28 20:49:16.694336+00:00,,,,,FKUSR00022,26766.7,6.0
FKID005783,unplanned,vehicle_breakdown,"AH 47, Malleshwaram 18th Cross Junction, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",13.008543,77.5717493,Malleswaram18thCrossRd-SampigeRdJunc,West Zone 2,Non-corridor,2023-11-10 07:35:25.308000+00:00,,False,Low,unknown,closed,Infront of [LOCATION] cross,private_car,Malleshwaram,,,,,,FKUSR00208,,7.0
FKID005784,unplanned,vehicle_breakdown,"AH 47, Malleshwaram 18th Cross Junction, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",13.0084952,77.5717525,Malleswaram18thCrossRd-SampigeRdJunc,West Zone 2,Non-corridor,2023-11-10 07:36:58.950000+00:00,,False,Low,unknown,closed,Infront of [LOCATION] cross,private_car,Malleshwaram,,,,,,FKUSR00208,,7.0
FKID005785,unplanned,vehicle_breakdown,"Mumbai Bengaluru Highway, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",13.0302535,77.5372617,GokuldasImagesJunc,West Zone 1,Tumkur Road,2023-11-10 07:46:54.764000+00:00,,False,High,unknown,closed,[PERSON] out going electric bus battery problem sir,private_bus,Yeshwanthpura,,,,,,FKUSR00037,,7.0
FKID005786,unplanned,vehicle_breakdown,"Hosur Road, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",12.8407422,77.6761962,VeerasandraGateJunction,unknown,Non-corridor,2023-11-10 08:43:53.240000+00:00,,False,Low,unknown,closed,Vehicle off road due to starting problem,truck,Electronic City,2023-11-10 09:06:00.632272+00:00,,,,,FKUSR01652,22.1,8.0
FKID005787,unplanned,others,"47th Cross Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",12.9160567,77.5855433,Arbindo Circle,South Zone 1,Non-corridor,2023-11-10 09:21:45.811000+00:00,,False,Low,unknown,closed,@good evening sir vehicle slow moving sindhoor trds 35 th main [LOCATION] of [LOCATION] chamber open water flowing on road,unknown,J.P. Nagar,2023-11-12 06:57:44.305413+00:00,,,,,FKUSR00051,2736.0,9.0
FKID005788,unplanned,vehicle_breakdown,"Hosur Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",12.8701554,77.6532595,NaganathapuraJunction,South Zone 2,Hosur Road,2023-11-10 19:23:34.823000+00:00,,False,High,unknown,closed,Hgv off road due to clutch problem,heavy_vehicle,Electronic City,2023-11-10 20:51:59.113963+00:00,,,,,FKUSR00193,88.4,19.0
FKID005789,unplanned,vehicle_breakdown,"Old Airport Road, Nanavali Dargah, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",12.9663399,77.6242556,CommandoHospitalJunc,Central Zone 1,Non-corridor,2023-11-10 19:29:38.367000+00:00,,False,Low,unknown,closed,[PERSON] to engene problem,lcv,Ashok Nagar,,,,,,FKUSR01034,,19.0
FKID005790,unplanned,vehicle_breakdown,"Old Airport Road, Nanavali Dargah, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",12.9666049,77.6242042,CommandoHospitalJunc,Central Zone 1,Non-corridor,2023-11-10 19:32:19.747000+00:00,,False,Low,unknown,closed,[PERSON] to engene problem sir,lcv,Halasur,,,,,,FKUSR01034,,19.0
FKID005791,unplanned,vehicle_breakdown,"District Office Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",12.9678267,77.5873567,PoliceCornerJunc,Central Zone 2,Mysore Road,2023-11-10 20:01:00.064000+00:00,,False,High,unknown,closed,,bmtc_bus,Halasuru Gate,2023-11-10 20:36:10.004219+00:00,,,,,FKUSR01285,35.2,20.0
FKID005792,unplanned,pot_holes,"Dr Rajkumar Puniya Bhoomi Road, Arge Urban Bloom, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",13.0259104,77.5347535,FTI Junction(KanteeravaStudio),West Zone 1,Non-corridor,2023-11-10 20:14:52.521000+00:00,,False,Low,unknown,closed,15 inches depth,unknown,Yeshwanthpura,2023-11-12 22:50:23.241758+00:00,,,,,FKUSR00440,3035.5,20.0
FKID005793,unplanned,vehicle_breakdown,"Dickenson Road, WEBBS Circle Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9744655,77.6140393,WebbsCircle,Central Zone 1,Old Madras Road,2023-11-10 20:23:38.052000+00:00,,False,High,unknown,closed,407 tempo puncher at [LOCATION]...,lcv,Cubbon Park,,,,,,FKUSR00466,,20.0
FKID005794,unplanned,pot_holes,"1st Main Road, Veeranapalya Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",13.0415969,77.6126947,"VeerannapalyaJunction(BEL,HO)",North Zone 1,ORR North 1,2023-11-10 20:32:11.301000+00:00,,False,High,unknown,active,[LOCATION] church cross road towards Ganesh satkar road sir,unknown,K.G. Halli,,,,,,FKUSR01653,,20.0
FKID005795,unplanned,pot_holes,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",12.8997318,77.6008541,BilekahalliJunc,South Zone 2,Bannerghata Road,2023-11-10 20:59:16.139000+00:00,,False,High,unknown,closed,Infront of [PERSON] pot hole got open very dangers to two wheeler vehicles sir,unknown,Mico Layout,2023-11-13 20:34:33.817315+00:00,,,,,FKUSR00025,4295.3,20.0
FKID005796,unplanned,pot_holes,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",12.927551,77.6213711,KoramangalaWaterTankJunc,South Zone 2,IRR(Thanisandra road),2023-11-10 21:35:23.409000+00:00,,False,High,unknown,active,,unknown,Adugodi,,,,,,FKUSR00708,,21.0
FKID005797,unplanned,pot_holes,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",12.927554,77.6214074,KoramangalaWaterTankJunc,South Zone 2,IRR(Thanisandra road),2023-11-10 21:35:59.848000+00:00,,False,High,unknown,active,,unknown,Adugodi,,,,,,FKUSR00708,,21.0
FKID005798,unplanned,pot_holes,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",12.9275828,77.6213546,KoramangalaWaterTankJunc,South Zone 2,IRR(Thanisandra road),2023-11-10 21:36:16.754000+00:00,,False,High,unknown,active,,unknown,Adugodi,,,,,,FKUSR00708,,21.0
